Type,Spatial_Frequency,filepath,file_name,robotic_trials.thisRepN,robotic_trials.thisTrialN,robotic_trials.thisN,robotic_trials.thisIndex,instruction.started,key_resp.started,key_resp.keys,key_resp.rt,etRecord.started,etRecord.stopped,Robotic__Stimuli.started,roi.started,roi.numLooks,roi.timesOn,roi.timesOff,Likebility_slider_3.response,Likebility_slider_3.rt,ISI_2.started,Robotic__Stimuli.stopped,roi.stopped,etRecord_2.started,etRecord_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c14.jpeg,matched-8-cpi-low-c14.jpeg,0,43,43,63,,,,,,,190.5511132000247,190.5511132000247,1,[0.00047199998516589403],[0.9966787999728695],-68.88888888888889,0.3973940999712795,1.2699980288743973e-05,191.54876179998973,191.54876179998973,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c48.jpeg,matched-8-cpi-low-c48.jpeg,0,44,44,15,,,,,,,193.73794900003122,193.73794900003122,1,[0.0004153999616391957],[1.0099750999943353],-51.85185185185185,0.4163016999955289,1.2499978765845299e-05,194.75086510000983,194.75086510000983,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c11.jpeg,matched-32-cpi-low-c11.jpeg,0,45,45,76,,,,,,,196.96759060001932,196.96759060001932,1,[0.0004858000320382416],[0.979408000013791],-64.81481481481481,0.61701579997316,1.179997343569994e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c14.jpeg,matched-32-cpi-low-c14.jpeg,0,46,46,78,,,,,,,200.40091020002728,200.40091020002728,1,[0.013187500007916242],[1.0108567000133917],-54.629629629629626,0.6532057999866083,1.9499973859637976e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c61.jpeg,matched-8-cpi-low-c61.jpeg,0,47,47,17,,,,,,,204.22078640002292,204.22078640002292,1,[0.0003687000134959817],[1.0103261999902315],-46.851851851851855,0.3480499000288546,1.3199984095990658e-05,205.23203359998297,205.23203359998297,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c58.jpeg,matched-c58.jpeg,0,48,48,1,,,,,,,207.4006328000105,207.4006328000105,1,[0.00041290000081062317],[0.996662000019569],-55.74074074074075,0.6993089999887161,1.2000033166259527e-05,208.40046710002935,208.40046710002935,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c14.jpeg,matched-c14.jpeg,0,49,49,48,,,,,,,210.91717710002558,210.91717710002558,2,"[0.013473300030454993, 0.5965418000123464]","[0.5634260000078939, 1.0115091999759898]",-32.03703703703704,0.43406569998478517,1.3400043826550245e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c67.jpeg,matched-c67.jpeg,0,50,50,7,,,,,,,214.14853730000323,214.14853730000323,1,[0.013525099959224463],[1.0134351999731734],3.8888888888889,1.2493341999943368,1.2300035450607538e-05,215.1486053999979,215.1486053999979,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c10.jpeg,matched-c10.jpeg,0,51,51,45,,,,,,,218.26706889999332,218.26706889999332,1,[0.013046699983533472],[1.011106899997685],3.333333333333343,0.814722100039944,1.3400043826550245e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c33.jpeg,matched-32-cpi-low-c33.jpeg,0,52,52,83,,,,,,,221.8669073000201,221.8669073000201,2,"[0.0137331000296399, 0.38233819999732077]","[0.3491201000288129, 0.7489111000322737]",44.44444444444443,0.23566390003543347,1.4399993233382702e-05,222.8669571999926,222.8669571999926,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c36.jpeg,matched-c36.jpeg,0,53,53,55,,,,,,,224.831736800028,224.831736800028,1,[0.00034420000156387687],[0.9964191999752074],25.185185185185176,0.16647110000485554,1.309998333454132e-05,225.83143920003204,225.83143920003204,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c77.jpeg,matched-8-cpi-low-c77.jpeg,0,54,54,28,,,,,,,227.73339429998305,227.73339429998305,1,[0.0004721999866887927],[0.996543199988082],33.14814814814815,0.714471000013873,1.2200034689158201e-05,228.73355290002655,228.73355290002655,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c17.jpeg,matched-32-cpi-low-c17.jpeg,0,55,55,80,,,,,,,231.20309150003595,231.20309150003595,1,[0.0003524000057950616],[0.9933301000273786],75.55555555555554,1.431046400044579,1.3599987141788006e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c43.jpeg,Matched-c43.jpeg,0,56,56,51,,,,,,,235.40024250000715,235.40024250000715,2,"[0.01012509997235611, 0.9456132999621332]","[0.7789786999928765, 1.0124060999951325]",87.77777777777777,0.3480240000062622,1.2899981811642647e-05,236.3998896999983,236.3998896999983,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c72.jpeg,matched-8-cpi-low-c72.jpeg,0,57,57,25,,,,,,,238.49992380000185,238.49992380000185,1,[0.012498099997173995],[1.012563600030262],45.925925925925924,0.5800783000304364,1.2499978765845299e-05,239.49763980001444,239.49763980001444,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c36.jpeg,matched-8-cpi-low-c36.jpeg,0,58,58,70,,,,,,,241.8331763999886,241.8331763999886,1,[0.0004534000181593001],[0.9966170000261627],50.37037037037035,0.28310969995800406,1.2299977242946625e-05,242.8313406999805,242.8313406999805,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c41.jpeg,matched-8-cpi-low-c41.jpeg,0,59,59,73,,,,,,,244.849733799987,244.849733799987,1,[0.015501699992455542],[1.0152532999636605],-39.62962962962963,0.3193809000076726,1.650000922381878e-05,245.847732299997,245.847732299997,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c65.jpeg,matched-c65.jpeg,0,60,60,5,,,,,,,247.91635469999164,247.91635469999164,1,[0.0004200999974273145],[1.0109434999758378],44.62962962962962,0.28444689995376393,1.360004534944892e-05,248.93318530003307,248.93318530003307,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c74.jpeg,matched-c74.jpeg,0,61,61,11,,,,,,,250.98296510003274,250.98296510003274,1,[0.01302490005036816],[1.0127968000015244],52.59259259259258,0.29942279995884746,1.550000160932541e-05,251.98087690002285,251.98087690002285,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c67.jpeg,matched-8-cpi-low-c67.jpeg,0,62,62,22,,,,,,,254.13585990003776,254.13585990003776,2,"[0.0004601999535225332, 0.1596175999729894]","[0.029654499958269298, 1.0083145999815315]",64.62962962962965,1.0038059999933466,1.209997572004795e-05,255.14735260000452,255.14735260000452,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c76.jpeg,matched-8-cpi-low-c76.jpeg,0,63,63,27,,,,,,,257.8994162000017,257.8994162000017,1,[0.013502800022251904],[1.0114165000268258],35.0,0.4337952000205405,1.379998866468668e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c66.jpeg,matched-32-cpi-low-c66.jpeg,0,64,64,36,,,,,,,261.08276820002357,261.08276820002357,1,[0.013351799978408962],[1.0132745999726467],65.74074074074073,0.2525084000080824,1.2000033166259527e-05,262.0826630000374,262.0826630000374,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c37.jpeg,matched-8-cpi-low-c37.jpeg,0,65,65,71,,,,,,,264.065922000038,264.065922000038,1,[0.013979399984236807],[1.0119676999747753],31.481481481481495,1.0524072999833152,1.309998333454132e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c69.jpeg,matched-8-cpi-low-c69.jpeg,0,66,66,23,,,,,,,267.8659023999935,267.8659023999935,1,[0.015061100013554096],[1.0150186999817379],74.25925925925924,0.43308629997773096,1.4699995517730713e-05,268.8638141999836,268.8638141999836,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c16.jpeg,matched-32-cpi-low-c16.jpeg,0,67,67,79,,,,,,,271.3992087999941,271.3992087999941,1,[0.0003858000272884965],[0.9819231000146829],-56.851851851851855,0.24859010003274307,1.2499978765845299e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c72.jpeg,matched-32-cpi-low-c72.jpeg,0,68,68,40,,,,,,,274.4853904999909,274.4853904999909,1,[0.0004846000229008496],[1.0080513000139035],20.18518518518519,0.6506952000199817,1.309998333454132e-05,275.4990113999811,275.4990113999811,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c38.jpeg,matched-32-cpi-low-c38.jpeg,0,69,69,87,,,,,,,277.88238140003523,277.88238140003523,1,[0.012789999949745834],[0.9963549999520183],31.296296296296276,0.9617327000014484,1.260003773495555e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c64.jpeg,matched-32-cpi-low-c64.jpeg,0,70,70,34,,,,,,,281.56573660002323,281.56573660002323,1,[0.013306099979672581],[1.0129241999820806],-46.48148148148148,0.1492209000280127,1.390004763379693e-05,282.5634549999959,282.5634549999959,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c48.jpeg,matched-32-cpi-low-c48.jpeg,0,71,71,30,,,,,,,284.48235420003766,284.48235420003766,1,[0.012683900014963001],[1.0148823999916203],-6.666666666666671,0.5158007999998517,1.309998333454132e-05,285.4800541999866,285.4800541999866,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c71.jpeg,matched-8-cpi-low-c71.jpeg,0,72,72,24,,,,,,,287.7297316000331,287.7297316000331,1,[0.0003291000030003488],[0.9937573000206612],20.0,0.7159127999912016,1.2899981811642647e-05,288.7298449000227,288.7298449000227,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c12.jpeg,matched-8-cpi-low-c12.jpeg,0,73,73,62,,,,,,,291.38191360002384,291.38191360002384,1,[0.0003622000222094357],[0.9945303000276908],-2.5925925925925952,0.5502543000038713,1.1599971912801266e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c17.jpeg,matched-c17.jpeg,0,74,74,50,,,,,,,294.8820653000148,294.8820653000148,1,[0.0003936999710276723],[0.9964271999779157],17.777777777777786,0.34796629997435957,1.1700030881911516e-05,295.8819119000109,295.8819119000109,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c76.jpeg,matched-c76.jpeg,0,75,75,12,,,,,,,297.981877800019,297.981877800019,1,[0.0004354999982751906],[0.9944501999998465],23.333333333333343,0.40050129999872297,1.6000005416572094e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c36.jpeg,matched-32-cpi-low-c36.jpeg,0,76,76,85,,,,,,,301.1464658000041,301.1464658000041,2,"[0.0003456000122241676, 0.14670410001417622]","[0.13059870002325624, 0.9966822999995202]",59.62962962962962,0.41614390001632273,1.2699980288743973e-05,302.1464791999897,302.1464791999897,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c77.jpeg,matched-c77.jpeg,0,77,77,13,,,,,,,304.30138110002736,304.30138110002736,1,[0.013571300019975752],[1.0103826000122353],49.62962962962962,0.6477624999824911,1.2999982573091984e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c17.jpeg,matched-8-cpi-low-c17.jpeg,0,78,78,65,,,,,,,307.73158610000974,307.73158610000974,1,[0.0006104999920353293],[0.9465920999646187],42.22222222222223,0.4309944999986328,1.3200042303651571e-05,308.7313960000174,308.7313960000174,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c61.jpeg,matched-c61.jpeg,0,79,79,2,,,,,,,311.31496709998464,311.31496709998464,1,[0.013476299995090812],[1.011365599988494],29.259259259259238,1.898372100025881,1.2299977242946625e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c16.jpeg,matched-8-cpi-low-c16.jpeg,0,80,80,64,,,,,,,316.0314008999849,316.0314008999849,1,[0.00041479995707049966],[0.9970161999808624],-62.40740740740741,0.5993390999501571,1.3299984857439995e-05,317.02947860001586,317.02947860001586,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c76.jpeg,matched-32-cpi-low-c76.jpeg,0,81,81,42,,,,,,,319.46265529998345,319.46265529998345,1,[0.0003882000455632806],[0.9964239000109956],35.18518518518519,0.6163391000009142,1.2200034689158201e-05,320.4623398000258,320.4623398000258,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c79.jpeg,matched-8-cpi-low-c79.jpeg,0,82,82,29,,,,,,,323.18122239998775,323.18122239998775,1,[0.0004227999597787857],[0.9969306999701075],85.55555555555557,0.549118900031317,1.360004534944892e-05,324.1810636000009,324.1810636000009,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c71.jpeg,matched-32-cpi-low-c71.jpeg,0,83,83,39,,,,,,,326.54785959998844,326.54785959998844,1,[0.0003445000038482249],[0.9962555000092834],42.22222222222223,0.6814585999818519,1.1999974958598614e-05,327.54775949998293,327.54775949998293,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c42.jpeg,matched-8-cpi-low-c42.jpeg,0,84,84,74,,,,,,,330.01440240000375,330.01440240000375,1,[0.014126299996860325],[1.0119255000026897],24.444444444444443,0.3814546000212431,1.2699980288743973e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c27.jpeg,matched-32-cpi-low-c27.jpeg,0,85,85,82,,,,,,,333.1643385000061,333.1643385000061,1,[0.012892399972770363],[1.0129688999732025],24.074074074074076,0.2864920999854803,1.3599987141788006e-05,334.1622634000378,334.1622634000378,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c64.jpeg,matched-8-cpi-low-c64.jpeg,0,86,86,19,,,,,,,336.230953100021,336.230953100021,1,[0.013185299991164356],[1.0130260000005364],-17.22222222222223,0.43323669995879754,1.209997572004795e-05,337.23096750001423,337.23096750001423,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c11.jpeg,matched-c11.jpeg,0,87,87,46,,,,,,,339.49749879998853,339.49749879998853,1,[0.00039549998473376036],[0.9963557999581099],21.851851851851862,0.4318204000010155,1.4999997802078724e-05,340.49742480000714,340.49742480000714,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c16.jpeg,matched-c16.jpeg,0,88,88,49,,,,,,,342.6505147999851,342.6505147999851,1,[0.00034959998447448015],[1.0104270000010729],28.888888888888886,0.731092800037004,1.209997572004795e-05,343.66204020002624,343.66204020002624,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c37.jpeg,matched-32-cpi-low-c37.jpeg,0,89,89,86,,,,,,,346.31214649998583,346.31214649998583,1,[0.013066100014839321],[1.012836600013543],45.74074074074076,0.28113449999364093,1.2299977242946625e-05,347.3119874999975,347.3119874999975,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
,,,,,,,,,,,,,,,,,,,,,,,,0.0007845999789424241,1.0172695000073873,,,,,,,
