Type,Spatial_Frequency,filepath,file_name,human_trials.thisRepN,human_trials.thisTrialN,human_trials.thisN,human_trials.thisIndex,instruction.started,key_resp.started,key_resp.keys,key_resp.rt,etRecord.started,etRecord.stopped,Human_image.started,roi.started,Human_image.stopped,roi.stopped,roi.numLooks,roi.timesOn,roi.timesOff,Likebility_slider_3.started,ratingText.started,image.started,mouse.started,Likebility_slider_3.response,Likebility_slider_3.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,ISI_2.started,etRecord_2.started,etRecord_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_18_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_18_Caucasian_female_neutral_frontal.jpg,0,21,21,18,,,,,,,130.68958489999932,130.68958489999932,131.68925369999488,131.68925369999488,1,[0.0003547999949660152],[0.9958994999906281],131.68925369999488,131.68925369999488,132.1207151999988,0.4128408000105992,-62.22222222222222,1.5462159000016982,"[-0.3111111111111111, 0.4324074074074074]","[-0.13333333333333333, -0.4361111111111111]","[1, 1]","[0, 0]","[0, 0]","[1.0521420000004582, 1.4185085999924922]",['image'],1.2899996363557875e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_12_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_12_Caucasian_female_neutral_frontal.jpg,0,22,22,16,,,,,,,135.02308549999725,135.02308549999725,136.0225819999905,136.0225819999905,1,[0.0004481999931158498],[0.9959042999980738],136.0225819999905,136.0225819999905,136.9373990000022,0.896715499999118,-20.370370370370367,0.8975843999942299,[0.49444444444444446],[-0.44722222222222224],[1],[0],[0],[0.4183430999983102],['image'],1.610000617802143e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_01_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_01_Caucasian_female_neutral_frontal.jpg,0,23,23,30,,,,,,,138.8393866999977,138.8393866999977,139.83705940000073,139.83705940000073,1,[0.0004437000025063753],[0.9965212999959476],139.83705940000073,139.83705940000073,140.57050059999165,0.7148980000056326,7.7777777777777715,0.7122583000018494,[0.47685185185185186],[-0.45],[1],[0],[0],[0.40018789999885485],['image'],1.2499993317760527e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_01_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_01_Caucasian_female_neutral_frontal.jpg,0,24,24,0,,,,,,,142.4561190999957,142.4561190999957,143.45596999999543,143.45596999999543,1,[0.0004008999967481941],[0.9968275999999605],143.45596999999543,143.45596999999543,144.07055069999478,0.5986782999971183,-2.037037037037038,1.4304394999926444,"[-0.010185185185185186, 0.5805555555555556]","[-0.10185185185185185, -0.3990740740740741]","[1, 1]","[0, 0]","[0, 0]","[0.7316261999949347, 1.199965699997847]",['image'],1.309999788645655e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_28_Caucasian_male_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_28_Caucasian_male_neutral_frontal.jpg,0,25,25,23,,,,,,,146.75598039999022,146.75598039999022,147.7703654999932,147.7703654999932,1,[0.0003880000003846362],[1.0105057999899145],147.7703654999932,147.7703654999932,148.30180239999027,0.5298272000072757,-32.222222222222214,0.514448200003244,[0.5037037037037037],[-0.38055555555555554],[1],[0],[0],[0.3838169999944512],['image'],1.3900003978051245e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_22_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_22_Caucasian_female_neutral_frontal.jpg,0,26,26,20,,,,,,,150.17259479999484,150.17259479999484,151.1870471000002,151.1870471000002,1,[0.013883499996154569],[1.0278180000022985],151.1870471000002,151.1870471000002,151.82021449999593,0.6329829000023892,-32.407407407407405,0.6145939000125509,"[0.7129629629629629, 0.6444444444444445]","[-0.49907407407407406, -0.43333333333333335]","[1, 1]","[0, 0]","[0, 0]","[0.31725449999794364, 0.7488173000019742]",['image'],1.589999010320753e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_22_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_22_Caucasian_female_neutral_frontal.jpg,0,27,27,5,,,,,,,154.05590279999888,154.05590279999888,155.06857289999607,155.06857289999607,1,[0.00038979999953880906],[1.0110480000003008],155.06857289999607,155.06857289999607,155.8369546999893,0.7649335999885807,-40.74074074074075,0.7496030000038445,[0.4203703703703704],[-0.41388888888888886],[1],[0],[0],[0.6184588000032818],['image'],1.4899997040629387e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_31_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_31_Caucasian_female_neutral_frontal.jpg,0,28,28,10,,,,,,,157.93903470000078,157.93903470000078,158.93897089999518,158.93897089999518,1,[0.000578399994992651],[0.9967046999954619],158.93897089999518,158.93897089999518,160.38692969999101,1.431514399999287,-25.185185185185176,1.4293980999937048,[0.48703703703703705],[-0.44074074074074077],[1],[0],[0],[0.5691680000018096],['image'],1.3299999409355223e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_19_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_19_Caucasian_female_neutral_frontal.jpg,0,29,29,4,,,,,,,162.45567650000157,162.45567650000157,163.45131360000232,163.45131360000232,1,[0.01352700000279583],[1.0132363000011537],163.45131360000232,163.45131360000232,164.10336989999632,0.6442910000041593,-31.851851851851848,0.6304288000101224,[0.5037037037037037],[-0.4305555555555556],[1],[0],[0],[0.5185824999934994],['image'],1.3900003978051245e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_16_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_16_Caucasian_female_neutral_frontal.jpg,0,30,30,2,,,,,,,166.1055190999905,166.1055190999905,,,1,[0.00036949999048374593],[0.992792199991527],167.12216780000017,167.12216780000017,167.7199499999988,0.5964888000016799,-4.629629629629633,0.5797984999953769,[0.5805555555555556],[-0.43796296296296294],[1],[0],[0],[0.3518079000059515],['image'],1.2899996363557875e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_30_Caucasian_male_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_30_Caucasian_male_neutral_frontal.jpg,0,31,31,24,,,,,,,169.55545729999722,169.55545729999722,170.5682061999978,170.5682061999978,1,[0.0005061999981990084],[1.0115048000006936],170.5682061999978,170.5682061999978,171.45312239999475,0.8799946000071941,-12.222222222222229,0.865146399999503,[0.5111111111111111],[-0.44166666666666665],[1],[0],[0],[0.4853947000083281],['image'],1.2500007869675756e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_12_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_12_Caucasian_female_neutral_frontal.jpg,0,32,32,1,,,,,,,173.42199399998935,173.42199399998935,174.42195089999586,174.42195089999586,1,[0.000451300002168864],[0.9966843000001973],174.42195089999586,174.42195089999586,175.9697129999986,1.5313927000097465,9.81481481481481,1.5292981000093278,[0.5425925925925926],[-0.45740740740740743],[1],[0],[0],[0.44904370000585914],['image'],1.2699994840659201e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_36_Caucasian_male_neutral_frontal.jpg,matched-Rafd090_36_Caucasian_male_neutral_frontal.jpg,0,33,33,43,,,,,,,177.9052573999943,177.9052573999943,178.90535549999913,178.90535549999913,1,[0.0003569999971659854],[0.9973145999974804],178.90535549999913,178.90535549999913,179.70143790000293,0.7827606000064407,5.370370370370381,0.7786597000085749,[0.5185185185185185],[-0.42592592592592593],[1],[0],[0],[0.5508533999964129],['image'],1.3299999409355223e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_32_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_32_Caucasian_female_neutral_frontal.jpg,0,34,34,26,,,,,,,181.73835639999015,181.73835639999015,182.75289129999874,182.75289129999874,1,[0.0004074000025866553],[1.0110276000050362],182.75289129999874,182.75289129999874,184.5885147999943,1.8330063999892445,15.740740740740748,1.8182156000111718,[0.4842592592592593],[-0.4361111111111111],[1],[0],[0],[0.4501715999940643],['image'],1.2899996363557875e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_28_Caucasian_male_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_28_Caucasian_male_neutral_frontal.jpg,0,35,35,8,,,,,,,186.53846219999832,186.53846219999832,,,1,[0.013821000000461936],[1.0115479999949457],187.55126009999367,187.55126009999367,188.31943519999913,0.7789435000013327,-20.740740740740733,0.7499841000098968,[0.5194444444444445],[-0.4083333333333333],[1],[0],[0],[0.3503417000029003],['image'],1.4399993233382702e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_18_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_18_Caucasian_female_neutral_frontal.jpg,0,36,36,3,,,,,,,190.15504769999825,190.15504769999825,191.1554266000021,191.1554266000021,1,[0.0003701000096043572],[0.9970368000067538],191.1554266000021,191.1554266000021,191.75127649999922,0.5800394999969285,-11.29629629629629,0.5804530000023078,"[0.3453703703703704, 0.4009259259259259]","[-0.3638888888888889, -0.40185185185185185]","[1, 1]","[0, 0]","[0, 0]","[0.33499689999734983, 0.7020382000046084]",['image'],1.340000017080456e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_24_Caucasian_male_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_24_Caucasian_male_neutral_frontal.jpg,0,37,37,6,,,,,,,193.93825490000017,193.93825490000017,194.93392769999627,194.93392769999627,1,[0.0003591999993659556],[0.9969351000036113],194.93392769999627,194.93392769999627,195.51956939999945,0.5630598999996437,-24.259259259259252,0.5641844000056153,"[0.5953703703703703, 0.3675925925925926, 0.4351851851851852]","[-0.49166666666666664, -0.3768518518518518, -0.4111111111111111]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.4499236999981804, 0.7684233999898424, 1.1848365999903763]",['image'],1.5699988580308855e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_19_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_19_Caucasian_female_neutral_frontal.jpg,0,38,38,19,,,,,,,198.18818219999957,198.18818219999957,199.18415990000358,199.18415990000358,1,[0.0004062999942107126],[0.9961842000047909],199.18415990000358,199.18415990000358,200.33404809999047,1.1316728999954648,-24.81481481481481,1.8330550999962725,"[-0.12407407407407407, 0.44814814814814813]","[-0.11944444444444445, -0.41574074074074074]","[1, 1]","[0, 0]","[0, 0]","[0.6321563999954378, 1.319711100004497]",['image'],1.2900010915473104e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_26_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_26_Caucasian_female_neutral_frontal.jpg,0,39,39,37,,,,,,,203.1546565000026,203.1546565000026,,,1,[0.012894300001789816],[1.010763099999167],204.1689805999922,204.1689805999922,205.0691708999948,0.912103800001205,-15.555555555555557,0.8833386999904178,[0.4981481481481482],[-0.3907407407407407],[1],[0],[0],[0.48564089999126736],['image'],1.4299992471933365e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_18_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_18_Caucasian_female_neutral_frontal.jpg,0,40,40,33,,,,,,,207.05464539999957,207.05464539999957,,,1,[0.013409499995759688],[1.0112757999886526],208.06720379999024,208.06720379999024,208.55231139999523,0.49600980000104755,-44.62962962962963,1.5816235999955097,"[-0.22314814814814815, 0.5055555555555555]","[-0.10833333333333334, -0.42407407407407405]","[1, 1]","[0, 0]","[0, 0]","[1.0002367999986745, 1.436366399997496]",['image'],1.2400007108226418e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_16_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_16_Caucasian_female_neutral_frontal.jpg,0,41,41,17,,,,,,,211.4878444999922,211.4878444999922,,,1,[0.013555600002291612],[1.0113759000087157],212.50227040000027,212.50227040000027,212.96890799999528,0.47736150000127964,-66.4814814814815,0.45008860000234563,[0.5296296296296297],[-0.45],[1],[0],[0],[0.5016669999895385],['image'],1.4999997802078724e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_30_Caucasian_male_neutral_frontal.jpg,matched-Rafd090_30_Caucasian_male_neutral_frontal.jpg,0,42,42,39,,,,,,,214.9544598999928,214.9544598999928,215.95426519999455,215.95426519999455,1,[0.0004191999905742705],[0.9965805999963777],215.95426519999455,215.95426519999455,216.51884750000318,0.5485684000013862,14.259259259259267,0.5474719000048935,[0.35648148148148145],[-0.4166666666666667],[1],[0],[0],[0.3653051000001142],['image'],2.1100000594742596e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_33_Caucasian_male_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_33_Caucasian_male_neutral_frontal.jpg,0,43,43,27,,,,,,,218.37106889999995,218.37106889999995,219.38376709999284,219.38376709999284,1,[0.0004160999960731715],[1.0104026000044541],219.38376709999284,219.38376709999284,220.30207189999055,0.9157708000129787,-6.666666666666671,0.8993381000036607,[0.4546296296296296],[-0.4],[1],[0],[0],[0.5486970000056317],['image'],1.3800003216601908e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_28_Caucasian_male_neutral_frontal.jpg,matched-Rafd090_28_Caucasian_male_neutral_frontal.jpg,0,44,44,38,,,,,,,222.3340104999952,222.3340104999952,223.3376486999914,223.3376486999914,1,[0.0005115999956615269],[0.9968478999944637],223.3376486999914,223.3376486999914,224.26878620000207,0.9166566000058083,-17.592592592592595,0.9121057000011206,[0.44907407407407407],[-0.4287037037037037],[1],[0],[0],[0.9171261000010418],['image'],1.5300000086426735e-05,,,UTS,001,2023-04-16_22h16.49.822,Human_uncanny,2022.2.5,60.0997656114557,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00041149999015033245,1.000465399993118,,,,,,,
