Type,Spatial_Frequency,filepath,file_name,robotic_trials.thisRepN,robotic_trials.thisTrialN,robotic_trials.thisN,robotic_trials.thisIndex,instruction.started,key_resp.started,key_resp.keys,key_resp.rt,etRecord.started,etRecord.stopped,Robotic__Stimuli.started,roi.started,Robotic__Stimuli.stopped,roi.stopped,roi.numLooks,roi.timesOn,roi.timesOff,M_H_likeness_slider.response,M_H_likeness_slider.rt,ISI_2.started,etRecord_2.started,etRecord_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c17.jpeg,matched-8-cpi-low-c17.jpeg,0,45,45,65,,,,,,,194.30487490000087,194.30487490000087,195.30459990000236,195.30459990000236,1,[0.012703900007181801],[1.012692699994659],37.03703703703704,1.4973604999977397,1.309999788645655e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c77.jpeg,matched-32-cpi-low-c77.jpeg,0,46,46,43,,,,,,,198.70260799999232,198.70260799999232,199.70087739999872,199.70087739999872,2,"[0.00035450000723358244, 0.3414561999961734]","[0.09146569999575149, 0.9894885999965481]",44.166666666666664,0.46442400000523776,1.6400008462369442e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c33.jpeg,matched-32-cpi-low-c33.jpeg,0,47,47,83,,,,,,,202.3020828000008,202.3020828000008,203.30436239999835,203.30436239999835,2,"[0.0004327000060584396, 0.7915850000135833]","[0.7583828000060748, 0.9916620000003604]",46.666666666666664,1.7978771999914898,1.270000939257443e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c74.jpeg,matched-8-cpi-low-c74.jpeg,0,48,48,26,,,,,,,207.0712932000024,207.0712932000024,,,1,[0.32581960000970867],[1.0071025000070222],45.0,0.30034030000388157,1.4399993233382702e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c35.jpeg,matched-8-cpi-low-c35.jpeg,0,49,49,69,,,,,,,210.32120939999004,210.32120939999004,211.32094439999491,211.32094439999491,4,"[0.0004830000107176602, 0.11271440000564326, 0.21268930000951514, 0.3789546000043629]","[0.02946930000325665, 0.17907160001050215, 0.36233090001042, 0.9962094000075012]",47.87037037037037,1.0960102999961236,1.3299999409355223e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c66.jpeg,matched-8-cpi-low-c66.jpeg,0,50,50,21,,,,,,,214.28780999999435,214.28780999999435,215.28742029999557,215.28742029999557,0,,,56.94444444444444,0.7626902000047266,1.3600001693703234e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c72.jpeg,matched-c72.jpeg,0,51,51,10,,,,,,,218.10218819999136,218.10218819999136,219.1001014999929,219.1001014999929,4,"[0.0005515999946510419, 0.042141199999605305, 0.17520869999134447, 0.35870579999755137]","[0.025621599997975864, 0.058695999992778525, 0.20868469998822547, 0.875280299995211]",48.7962962962963,1.6627594000019599,1.2199991033412516e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c76.jpeg,matched-32-cpi-low-c76.jpeg,0,52,52,42,,,,,,,222.82099609999568,222.82099609999568,,,1,[0.005234399999608286],[1.0036232999991626],62.68518518518519,0.5319879000016954,1.410000550094992e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c36.jpeg,matched-8-cpi-low-c36.jpeg,0,53,53,70,,,,,,,226.30403210000077,226.30403210000077,227.31841789999453,227.31841789999453,1,[0.00038519999361597],[0.8614884999988135],22.685185185185187,0.44980889999715146,1.4999997802078724e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c16.jpeg,matched-8-cpi-low-c16.jpeg,0,54,54,64,,,,,,,229.71926159999566,229.71926159999566,230.72101609999663,230.72101609999663,3,"[0.30730129999574274, 0.37395029999606777, 0.4238871999987168]","[0.35712359999888577, 0.39068690000567585, 0.7906145000015385]",12.407407407407407,0.2642154000059236,1.5700003132224083e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c61.jpeg,matched-32-cpi-low-c61.jpeg,0,55,55,32,,,,,,,232.90159719999065,232.90159719999065,233.91841099999147,233.91841099999147,3,"[0.04135719999612775, 0.1415701999940211, 0.32467000000178814]","[0.058544500003336, 0.3083009999973001, 1.0063367999973707]",49.166666666666664,0.33291969999845605,1.2800010154023767e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c76.jpeg,matched-c76.jpeg,0,56,56,12,,,,,,,236.17077009999775,236.17077009999775,237.1833553000033,237.1833553000033,3,"[0.0004315999976824969, 0.0754841000016313, 0.6925072000012733]","[0.04212040000129491, 0.675801399993361, 1.0069592999934684]",64.53703703703704,0.3835228999960236,1.3900003978051245e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c58.jpeg,matched-c58.jpeg,0,57,57,1,,,,,,,239.68464259999746,239.68464259999746,240.68682439999247,240.68682439999247,3,"[0.0004813999985344708, 0.24167540000053123, 0.9251286999933654]","[0.09173279999231454, 0.9086051999911433, 0.9916500999970594]",40.64814814814815,0.7644344000000274,1.3900003978051245e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c74.jpeg,matched-32-cpi-low-c74.jpeg,0,58,58,41,,,,,,,243.3353924999974,243.3353924999974,244.33493630000157,244.33493630000157,3,"[0.07453899999381974, 0.15779859999020118, 0.19097729999339208]","[0.14112390000082087, 0.17413859999214765, 0.991459799988661]",55.46296296296296,1.3133738999895286,1.4499993994832039e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c71.jpeg,matched-c71.jpeg,0,59,59,9,,,,,,,247.48464219999732,247.48464219999732,248.4846422999981,248.4846422999981,2,"[0.0004766999918501824, 0.9895520999998553]","[0.8081922999990638, 0.9895550999935949]",52.96296296296297,1.647760299994843,1.4000004739500582e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c35.jpeg,matched-32-cpi-low-c35.jpeg,0,60,60,84,,,,,,,252.4204105999961,252.4204105999961,,,2,"[0.2238190000061877, 0.32343450000917073]","[0.2406541000091238, 0.9070683000027202]",13.240740740740742,0.31499739999708254,1.3299999409355223e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c65.jpeg,matched-8-cpi-low-c65.jpeg,0,61,61,20,,,,,,,255.7159049000038,255.7159049000038,256.71794629999204,256.71794629999204,1,[0.0003743000124813989],[0.9890587000118103],50.64814814814815,0.5530826000031084,1.4800010831095278e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c37.jpeg,matched-c37.jpeg,0,62,62,56,,,,,,,259.24998959999357,259.24998959999357,260.25303559999156,260.25303559999156,1,[0.00046359999396372586],[0.9928417999908561],9.999999999999998,0.7957433000119636,1.68999977177009e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c41.jpeg,matched-c41.jpeg,0,63,63,58,,,,,,,262.99904629999946,262.99904629999946,263.99964189999446,263.99964189999446,2,"[0.0004305000038584694, 0.8927763999963645]","[0.8428821999987122, 0.9092066000011982]",2.2222222222222197,0.6856723000091733,1.3500000932253897e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c76.jpeg,matched-8-cpi-low-c76.jpeg,0,64,64,27,,,,,,,266.88652430000366,266.88652430000366,267.8991892999911,267.8991892999911,1,[0.0003800999984377995],[1.00796810000611],54.81481481481482,0.3488142000132939,1.3299999409355223e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c36.jpeg,matched-c36.jpeg,0,65,65,55,,,,,,,270.21990630000073,270.21990630000073,271.21950439999637,271.21950439999637,1,[0.00036330000148154795],[0.9927473999996437],37.03703703703704,0.3479751999984728,1.6299993149004877e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c38.jpeg,matched-32-cpi-low-c38.jpeg,0,66,66,87,,,,,,,273.5500186999998,273.5500186999998,274.5526186999923,274.5526186999923,1,[0.00034839998988900334],[0.8419901999877766],6.296296296296294,0.34650289999262895,1.2500007869675756e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c12.jpeg,matched-c12.jpeg,0,67,67,47,,,,,,,276.8670189999975,276.8670189999975,277.8693504999974,277.8693504999974,1,[0.0005627999926218763],[0.9924391999957152],10.092592592592592,1.0142887999973027,1.2599994079209864e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c69.jpeg,matched-8-cpi-low-c69.jpeg,0,68,68,23,,,,,,,280.88319500000216,280.88319500000216,281.8820909999922,281.8820909999922,1,[0.0005376999906729907],[0.992645199992694],39.166666666666664,0.4475832000025548,1.5199999324977398e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c14.jpeg,matched-32-cpi-low-c14.jpeg,0,69,69,78,,,,,,,284.2835458999907,284.2835458999907,285.28564479999477,285.28564479999477,2,"[0.00039539999852422625, 0.9918501000065589]","[0.7750953999930061, 0.9918531000002986]",14.074074074074073,0.4460594999982277,1.2800010154023767e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c74.jpeg,matched-c74.jpeg,0,70,70,11,,,,,,,287.6168308999913,287.6168308999913,288.6173533999972,288.6173533999972,1,[0.00039679999463260174],[0.9905273000040324],44.25925925925926,0.31428730000334326,1.2200005585327744e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c17.jpeg,matched-32-cpi-low-c17.jpeg,0,71,71,80,,,,,,,290.816714200002,290.816714200002,291.8155523000023,291.8155523000023,1,[0.0005184999899938703],[0.9261436999950092],6.111111111111112,0.4492699999973411,1.2999997125007212e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c66.jpeg,matched-32-cpi-low-c66.jpeg,0,72,72,36,,,,,,,294.15040469999076,294.15040469999076,295.1526748999895,295.1526748999895,1,[0.00045900000259280205],[0.9920195000013337],53.888888888888886,2.2666292000067187,1.2400007108226418e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c77.jpeg,matched-8-cpi-low-c77.jpeg,0,73,73,28,,,,,,,299.53368619999674,299.53368619999674,,,1,[0.012359900007140823],[0.9975709999998799],45.27777777777778,1.4302107999974396,1.2499993317760527e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c27.jpeg,matched-32-cpi-low-c27.jpeg,0,74,74,82,,,,,,,303.9821113999933,303.9821113999933,304.9852594999975,304.9852594999975,1,[0.0006253000028664246],[0.9924623999977484],8.425925925925926,1.7125579999992624,1.2099990271963179e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c48.jpeg,matched-32-cpi-low-c48.jpeg,0,75,75,30,,,,,,,308.6856523000024,308.6856523000024,,,1,[0.008865600000717677],[1.005785500005004],25.83333333333333,0.3649505999928806,1.2600008631125093e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c66.jpeg,matched-c66.jpeg,0,76,76,6,,,,,,,312.08170399999653,312.08170399999653,313.0832912999904,313.0832912999904,1,[0.026218200000585057],[0.990446099996916],40.18518518518518,0.4497272000007797,1.3500000932253897e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c79.jpeg,matched-c79.jpeg,0,77,77,14,,,,,,,315.4312351999979,315.4312351999979,316.43157770000107,316.43157770000107,1,[0.0004225000011501834],[0.9908231000008527],56.111111111111114,0.7805679000011878,1.4099990949034691e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c79.jpeg,matched-32-cpi-low-c79.jpeg,0,78,78,44,,,,,,,319.11607509999885,319.11607509999885,320.11651219999476,320.11651219999476,1,[0.0003960999893024564],[0.9900596999941627],61.48148148148148,0.36618620000081137,1.1799987987615168e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c33.jpeg,matched-8-cpi-low-c33.jpeg,0,79,79,68,,,,,,,322.3687467999989,322.3687467999989,323.3687542999978,323.3687542999978,1,[0.0004236999957356602],[0.8276348999934271],10.925925925925927,0.3637226999999257,1.2499993317760527e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c42.jpeg,matched-8-cpi-low-c42.jpeg,0,80,80,74,,,,,,,325.76852399999916,325.76852399999916,326.76849439999205,326.76849439999205,1,[0.00038699999277014285],[0.8283399999927497],15.092592592592592,0.26637660000415053,1.3800003216601908e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c37.jpeg,matched-32-cpi-low-c37.jpeg,0,81,81,86,,,,,,,329.91443119999894,329.91443119999894,330.9181746999966,330.9181746999966,1,[0.0004572000034386292],[0.7589625000109663],5.555555555555558,0.38084479999088217,1.3999990187585354e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c79.jpeg,matched-8-cpi-low-c79.jpeg,0,82,82,29,,,,,,,333.16845509999257,333.16845509999257,334.16606269999465,334.16606269999465,1,[0.0004008999967481941],[0.9958535999903688],55.925925925925924,0.7307714999915333,1.2300006346777081e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c14.jpeg,matched-8-cpi-low-c14.jpeg,0,83,83,63,,,,,,,336.9500696000032,336.9500696000032,337.95135010000376,337.95135010000376,3,"[0.00046189999557100236, 0.842034400004195, 0.9750186000019312]","[0.825099699999555, 0.8582890999969095, 0.9915274999948451]",18.703703703703706,0.28339579999737907,1.2200005585327744e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c27.jpeg,matched-c27.jpeg,0,84,84,52,,,,,,,340.2142393999966,340.2142393999966,341.21783909999067,341.21783909999067,1,[0.0003581999917514622],[0.7425944999995409],9.999999999999998,0.26477480000176,1.2799995602108538e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c33.jpeg,matched-c33.jpeg,0,85,85,53,,,,,,,343.44918809999945,343.44918809999945,344.449294799997,344.449294799997,1,[0.0003969000099459663],[0.9896829000063008],18.148148148148145,0.5494841000036104,1.410000550094992e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c77.jpeg,matched-c77.jpeg,0,86,86,13,,,,,,,346.8978544999991,346.8978544999991,347.89742199999455,347.89742199999455,4,"[0.0004447999963304028, 0.17552550000254996, 0.25891309999860823, 0.2926339999976335]","[0.15888509999786038, 0.24223720000009052, 0.275318599989987, 0.992050200002268]",55.46296296296296,0.34746829999494366,1.3500000932253897e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c36.jpeg,matched-32-cpi-low-c36.jpeg,0,87,87,85,,,,,,,350.2138639999903,350.2138639999903,351.2142492999992,351.2142492999992,1,[0.0005267999949865043],[0.9890524000074947],27.685185185185183,0.4677427999995416,1.5099998563528061e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c71.jpeg,matched-32-cpi-low-c71.jpeg,0,88,88,39,,,,,,,353.56535910000093,353.56535910000093,,,3,"[0.0004250999918440357, 0.6751239000004716, 0.7884770999953616]","[0.6418714000028558, 0.7749623999989126, 0.9884555999888107]",54.166666666666664,0.5654131000046618,1.340000017080456e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c65.jpeg,matched-c65.jpeg,0,89,89,5,,,,,,,357.1318350999936,357.1318350999936,358.13215740000305,358.13215740000305,1,[0.00040190000436268747],[0.9899632000015117],45.27777777777778,0.28301919999648817,1.200000406242907e-05,,,VYV,001,2023-04-16_22h07.15.797,trial uncanny,2022.2.5,60.055731720425214,
,,,,,,,,,,,,,,,,,,,,,,,,0.01563660000101663,1.017855199999758,,,,,,,
